CustomerID,Gender,ZIP,SocioEconomicIndex,PD_Rating,ReturningCustomer,BackupCard,StandingOrder,CreditProducts,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
605851,Other,87780,6,Low,0,0,0,Loan,2,0,Expired,2022-09-22,4511.83,CardExpired,Branch,3,192,,,,,,,,,,,,,,,,,,,,,,,,,147,2020-12-04,148,2018-01-09,166,2021-12-25,184,2019-07-06,,
605852,Other,38690,2,Low,1,0,0,Mortgage,4,1,Active,2020-07-07,6505.97,InsufficientFunds,Branch,1,154,,,,,,,,,,,,,,,,,,,,,,,,,194,2021-04-21,128,2018-10-09,,,,,,
605853,Other,99935,1,Low,1,1,1,Loan,2,1,Active,2019-07-06,10297.08,CardExpired,App,2,101,2019-09-04,14426.33,InsufficientFunds,Branch,3,191,2019-11-03,2139.46,TechnicalError,App,1,106,,,,,,,,,,,,,158,2021-09-05,103,2025-02-01,130,2025-03-13,,,,
605854,Male,22181,6,Medium,1,0,0,Loan,1,1,Expired,2019-04-15,13481.8,TechnicalError,Branch,2,90,2019-06-14,11821.47,CardExpired,Branch,1,52,,,,,,,,,,,,,,,,,,,,,148,2021-01-15,115,2023-11-02,102,2022-06-18,,
605855,Female,49376,1,Low,1,0,0,Mortgage,3,1,Expired,2018-05-24,12973.93,CardExpired,CallCenter,1,199,2018-07-23,5707.58,TechnicalError,Branch,2,131,,,,,,,,,,,,,,,,,,,,,139,2018-01-06,,,120,2018-06-26,137,2019-08-09
605856,Female,24472,4,Low,0,0,0,CreditCard,2,0,Expired,2023-12-05,10273.51,CardExpired,App,3,196,2024-02-03,2227.31,TechnicalError,App,1,22,2024-04-03,2414.44,TechnicalError,Branch,3,232,,,,,,,,,,,,,,,,,,,177,2022-06-18,196,2020-02-06
605857,Female,43808,5,High,0,1,0,Loan,3,1,Active,2018-07-03,5488.3,InsufficientFunds,CallCenter,3,90,2018-09-01,13266.1,InsufficientFunds,App,3,180,2018-10-31,11862.67,TechnicalError,Branch,3,165,2018-12-30,3400.8,CardExpired,CallCenter,2,57,,,,,,,,,,,,,,,120,2026-01-20
605858,Other,49189,3,Low,0,1,1,Mortgage,1,0,Active,2017-12-13,7201.92,TechnicalError,Branch,2,176,2018-02-11,12380.64,TechnicalError,CallCenter,3,89,,,,,,,,,,,,,,,,,,,,,,,,,150,2017-03-21,188,2022-06-17
605859,Male,90564,2,Medium,1,0,1,Loan,2,0,Blocked,2019-01-12,1340.72,TechnicalError,Branch,1,64,2019-03-13,1514.84,InsufficientFunds,Branch,3,207,,,,,,,,,,,,,,,,,,,141,2025-08-01,,,,,,,,
605860,Female,56023,2,High,0,1,1,Loan,3,0,Active,2016-07-27,14811.86,TechnicalError,Branch,1,176,2016-09-25,8664.09,CardExpired,CallCenter,3,171,2016-11-24,5423.44,InsufficientFunds,App,2,174,2017-01-23,3705.8,TechnicalError,Branch,3,120,,,,,,,,,,,,,,,,
605861,Other,56139,7,Medium,0,1,0,Loan,3,1,Active,2019-02-04,12849.82,InsufficientFunds,App,3,206,,,,,,,,,,,,,,,,,,,,,,,,,103,2019-02-01,159,2019-01-18,,,164,2018-09-28,197,2023-11-04
605862,Female,41074,1,High,0,1,0,Loan,4,0,Expired,2020-11-22,4445.4,CardExpired,CallCenter,3,136,2021-01-21,9734.35,InsufficientFunds,CallCenter,1,166,2021-03-22,7945.76,TechnicalError,CallCenter,3,214,2021-05-21,1112.01,InsufficientFunds,CallCenter,3,156,2021-07-20,11549.45,TechnicalError,CallCenter,3,196,179,2018-03-28,,,,,126,2024-09-19,160,2020-02-08
605863,Other,44128,3,High,1,1,0,CreditCard,4,1,Blocked,2023-10-17,5650.0,CardExpired,App,2,235,2023-12-16,5167.05,TechnicalError,Branch,2,44,2024-02-14,5442.39,TechnicalError,Branch,1,140,2024-04-14,1499.31,TechnicalError,Branch,1,37,2024-06-13,2672.02,InsufficientFunds,CallCenter,2,216,147,2021-11-26,178,2024-08-20,170,2016-06-28,,,,
605864,Male,61173,3,High,0,0,1,CreditCard,1,1,Expired,2016-06-12,8039.02,TechnicalError,Branch,2,205,2016-08-11,8435.88,InsufficientFunds,Branch,2,20,,,,,,,,,,,,,,,,,,,,,185,2020-04-06,126,2023-10-04,,,186,2023-09-23
605865,Other,83069,3,Low,0,0,1,CreditCard,4,1,Active,2020-05-07,6739.5,TechnicalError,Branch,1,52,2020-07-06,8504.07,CardExpired,Branch,1,86,,,,,,,,,,,,,,,,,,,183,2024-06-22,,,,,111,2024-01-22,109,2023-01-24
605866,Other,73801,1,Low,1,0,1,Loan,3,1,Blocked,2022-05-24,10703.59,InsufficientFunds,App,1,41,2022-07-23,12053.12,CardExpired,Branch,2,88,2022-09-21,14250.96,CardExpired,CallCenter,1,105,2022-11-20,6477.15,TechnicalError,Branch,2,162,,,,,,,,,,,,,,,,
605867,Male,87174,2,Medium,1,1,0,Loan,3,1,Blocked,2024-12-07,2209.03,CardExpired,Branch,1,106,2025-02-05,2135.26,InsufficientFunds,CallCenter,2,51,2025-04-06,794.67,InsufficientFunds,Branch,2,207,2025-06-05,11875.17,TechnicalError,App,3,171,2025-08-04,4865.99,CardExpired,App,2,114,,,151,2021-11-09,129,2020-02-08,,,,
605868,Other,24642,2,High,0,1,0,CreditCard,3,0,Active,2025-08-01,2441.21,TechnicalError,Branch,2,147,2025-09-30,1972.48,InsufficientFunds,Branch,3,217,,,,,,,,,,,,,,,,,,,,,,,154,2023-11-10,,,,
605869,Other,29225,8,Low,1,1,1,Loan,1,1,Expired,2016-10-15,4546.07,InsufficientFunds,App,2,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605870,Other,16139,6,Low,1,1,1,CreditCard,2,0,Expired,2021-01-27,12602.86,InsufficientFunds,Branch,2,81,2021-03-28,12089.46,TechnicalError,CallCenter,1,2,2021-05-27,11783.89,CardExpired,CallCenter,3,24,2021-07-26,932.95,TechnicalError,Branch,1,5,2021-09-24,10271.07,InsufficientFunds,CallCenter,2,208,,,,,,,,,118,2017-03-02
605871,Other,42059,4,High,0,0,0,CreditCard,2,1,Blocked,2021-02-03,6174.26,InsufficientFunds,App,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,189,2020-11-27,,,178,2024-06-03,,
605872,Male,17411,6,Low,0,1,1,Mortgage,1,0,Active,2019-08-06,12771.32,CardExpired,Branch,2,116,2019-10-05,1641.0,TechnicalError,App,1,116,,,,,,,,,,,,,,,,,,,,,,,,,,,137,2016-09-14
605873,Male,84779,9,High,0,1,0,Loan,3,1,Expired,2022-07-20,1493.92,CardExpired,CallCenter,1,137,2022-09-18,6702.14,InsufficientFunds,Branch,2,124,2022-11-17,4424.77,CardExpired,App,1,194,,,,,,,,,,,,,199,2017-07-20,,,,,,,,
605874,Other,51957,3,High,1,1,1,Mortgage,4,0,Expired,2025-09-24,4957.97,TechnicalError,Branch,2,140,2025-11-23,13445.26,InsufficientFunds,Branch,3,74,2026-01-22,6847.08,TechnicalError,Branch,2,95,,,,,,,,,,,,,173,2024-06-07,105,2022-09-06,,,178,2023-02-03,,
605875,Other,54275,8,Medium,1,0,0,Mortgage,1,1,Expired,2025-05-08,10752.57,TechnicalError,App,2,182,2025-07-07,14778.44,CardExpired,Branch,2,153,2025-09-05,5615.74,InsufficientFunds,Branch,2,129,,,,,,,,,,,,,,,196,2016-09-01,,,,,,
605876,Other,37089,9,Low,1,1,1,Mortgage,3,0,Expired,2025-05-27,9369.09,CardExpired,Branch,3,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,2017-10-07
605877,Female,94286,8,Low,1,1,1,Loan,4,0,Blocked,2023-08-02,887.44,TechnicalError,CallCenter,2,129,2023-10-01,4777.75,InsufficientFunds,Branch,1,212,2023-11-30,8535.03,InsufficientFunds,Branch,2,41,2024-01-29,10503.8,TechnicalError,CallCenter,3,53,,,,,,,110,2024-05-28,,,143,2025-12-05,,,,
605878,Male,46594,2,Low,1,0,1,Mortgage,4,1,Active,2017-01-19,14808.4,TechnicalError,Branch,2,185,2017-03-20,2144.58,InsufficientFunds,App,1,43,,,,,,,,,,,,,,,,,,,,,,,180,2025-12-09,165,2023-06-13,,
605879,Female,23040,5,Low,1,0,0,Loan,3,0,Blocked,2024-05-04,13645.55,InsufficientFunds,App,2,142,2024-07-03,14796.38,TechnicalError,App,2,101,2024-09-01,920.01,CardExpired,App,1,126,2024-10-31,11714.32,InsufficientFunds,Branch,2,95,,,,,,,,,,,,,,,111,2016-09-04
605880,Other,27228,8,Low,0,0,1,CreditCard,4,1,Blocked,2024-01-11,2715.82,CardExpired,App,1,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605881,Male,87007,6,Low,1,1,1,Mortgage,2,0,Expired,2018-05-17,13723.7,InsufficientFunds,App,3,206,2018-07-16,8497.93,TechnicalError,CallCenter,2,71,2018-09-14,4952.06,TechnicalError,App,2,49,2018-11-13,8215.44,InsufficientFunds,Branch,3,197,,,,,,,,,,,,,169,2016-06-01,,
605882,Male,50141,7,High,1,0,0,CreditCard,2,0,Active,2022-06-08,11469.73,TechnicalError,Branch,2,210,2022-08-07,12334.87,TechnicalError,CallCenter,1,59,2022-10-06,10564.07,TechnicalError,Branch,2,42,2022-12-05,3752.21,InsufficientFunds,CallCenter,3,52,2023-02-03,1516.17,CardExpired,CallCenter,2,235,,,,,,,,,140,2017-01-25
605883,Male,74832,3,Low,0,1,1,Loan,4,0,Active,2019-03-23,11317.21,TechnicalError,Branch,1,88,2019-05-22,1809.96,InsufficientFunds,Branch,3,79,2019-07-21,9348.84,InsufficientFunds,App,1,137,2019-09-19,14067.76,InsufficientFunds,CallCenter,3,103,2019-11-18,5649.94,CardExpired,CallCenter,1,29,163,2024-02-23,,,,,,,,
605884,Male,34674,4,Low,1,0,0,CreditCard,2,0,Active,2022-03-28,11395.47,InsufficientFunds,CallCenter,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2018-11-30,,,197,2022-10-16,163,2017-03-23
605885,Male,60429,8,Medium,0,0,0,Loan,1,0,Expired,2023-12-01,11541.43,TechnicalError,CallCenter,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,183,2017-11-17,,,,,168,2025-02-23
605886,Other,66971,6,Low,0,1,0,Loan,2,0,Active,2017-12-13,756.95,TechnicalError,App,2,217,2018-02-11,9251.62,InsufficientFunds,Branch,1,92,,,,,,,,,,,,,,,,,,,,,117,2024-09-20,,,,,,
605887,Male,79980,5,Low,1,0,1,Loan,1,1,Blocked,2025-08-27,5395.36,InsufficientFunds,Branch,1,172,2025-10-26,11244.73,CardExpired,CallCenter,2,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605888,Female,69550,3,Medium,1,0,1,Loan,3,0,Expired,2022-07-27,3436.64,CardExpired,Branch,2,191,,,,,,,,,,,,,,,,,,,,,,,,,108,2016-09-25,,,159,2020-07-14,,,100,2024-11-28
605889,Other,90081,7,High,0,1,0,Mortgage,1,1,Active,2025-04-30,8978.72,CardExpired,CallCenter,3,126,2025-06-29,4568.59,CardExpired,App,2,168,,,,,,,,,,,,,,,,,,,,,182,2016-08-13,,,,,105,2016-09-22
605890,Other,71423,9,Low,1,1,0,CreditCard,4,1,Blocked,2017-10-29,3047.97,TechnicalError,Branch,2,160,2017-12-28,13142.01,CardExpired,Branch,2,147,2018-02-26,5567.57,CardExpired,App,2,151,2018-04-27,1618.96,InsufficientFunds,CallCenter,3,214,,,,,,,138,2025-10-25,110,2022-03-31,122,2016-09-15,,,,
605891,Other,84714,6,Low,1,0,1,CreditCard,2,0,Expired,2023-11-24,4507.66,InsufficientFunds,CallCenter,2,8,2024-01-23,8066.72,CardExpired,App,2,117,2024-03-23,2070.55,TechnicalError,Branch,1,116,2024-05-22,7536.66,InsufficientFunds,App,1,129,2024-07-21,10494.96,InsufficientFunds,Branch,3,129,,,,,,,,,,
605892,Male,97013,7,High,0,1,0,Loan,2,1,Active,2020-12-20,9926.95,CardExpired,CallCenter,2,147,2021-02-18,11790.42,InsufficientFunds,App,2,78,,,,,,,,,,,,,,,,,,,179,2016-12-02,135,2018-06-10,180,2022-06-03,130,2019-11-17,,
605893,Other,14674,4,High,1,0,1,CreditCard,4,1,Blocked,2020-01-09,13915.4,TechnicalError,Branch,2,190,2020-03-09,9467.54,CardExpired,App,1,1,2020-05-08,4629.03,TechnicalError,CallCenter,3,221,2020-07-07,10714.26,CardExpired,App,1,39,2020-09-05,11179.67,CardExpired,App,2,46,,,,,143,2024-11-25,,,,
605894,Male,17366,3,Medium,0,1,1,Mortgage,2,0,Expired,2025-07-05,4369.01,TechnicalError,Branch,3,60,2025-09-03,9791.66,TechnicalError,App,3,135,,,,,,,,,,,,,,,,,,,184,2024-10-08,,,,,,,174,2025-03-11
605895,Female,59737,7,Medium,0,1,1,CreditCard,3,1,Active,2016-10-30,158.29,TechnicalError,App,3,176,2016-12-29,7567.39,InsufficientFunds,Branch,2,236,2017-02-27,6658.54,CardExpired,Branch,2,226,2017-04-28,4366.28,InsufficientFunds,CallCenter,1,167,2017-06-27,10065.48,TechnicalError,CallCenter,1,163,,,,,,,,,,
605896,Male,85797,6,Low,1,0,1,Loan,1,1,Expired,2019-04-29,3997.6,InsufficientFunds,App,2,216,2019-06-28,1647.55,CardExpired,CallCenter,2,53,2019-08-27,1615.58,TechnicalError,Branch,2,236,,,,,,,,,,,,,,,112,2024-11-01,183,2017-07-11,,,118,2026-01-15
605897,Female,68702,5,High,0,1,0,Loan,2,0,Active,2025-06-09,7601.48,InsufficientFunds,CallCenter,2,151,2025-08-08,2102.42,InsufficientFunds,Branch,1,38,2025-10-07,7966.77,TechnicalError,CallCenter,2,178,2025-12-06,3708.51,CardExpired,App,2,146,2026-02-04,14628.33,InsufficientFunds,App,2,162,107,2023-12-17,104,2022-02-17,100,2020-05-23,189,2023-07-27,,
605898,Female,74585,8,High,0,1,1,Mortgage,1,1,Expired,2022-11-28,8800.76,InsufficientFunds,CallCenter,2,22,2023-01-27,13919.3,CardExpired,App,1,226,2023-03-28,2291.37,CardExpired,CallCenter,1,74,2023-05-27,11374.86,InsufficientFunds,App,3,91,2023-07-26,12263.88,InsufficientFunds,App,1,155,191,2018-05-19,,,,,197,2024-05-07,,
605899,Male,50975,6,Low,1,0,0,Loan,3,0,Expired,2020-01-09,5681.45,CardExpired,App,1,192,2020-03-09,7154.21,CardExpired,Branch,1,89,2020-05-08,13973.86,InsufficientFunds,App,2,43,,,,,,,,,,,,,,,158,2022-01-09,104,2019-10-03,,,174,2023-03-19
605900,Male,24196,6,Low,1,1,1,Loan,4,0,Expired,2023-12-16,11363.44,TechnicalError,Branch,2,124,2024-02-14,14584.08,TechnicalError,CallCenter,3,127,,,,,,,,,,,,,,,,,,,118,2018-05-26,102,2023-10-06,,,,,139,2019-07-31
605901,Female,60583,8,Medium,0,1,0,Mortgage,1,1,Blocked,2018-10-28,12904.17,InsufficientFunds,Branch,1,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605902,Male,42179,6,Medium,1,0,0,Mortgage,2,0,Active,2022-09-10,3411.51,TechnicalError,App,1,159,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2016-05-26,,,,,,
605903,Female,97685,6,Medium,0,1,0,Loan,3,0,Expired,2024-01-17,6216.06,CardExpired,App,3,117,2024-03-17,14331.62,InsufficientFunds,App,2,33,,,,,,,,,,,,,,,,,,,,,,,109,2024-01-30,183,2019-04-13,,
605904,Other,41868,5,High,0,0,0,CreditCard,3,0,Active,2017-04-25,4616.83,TechnicalError,Branch,1,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,2019-11-15
605905,Male,68066,9,Low,1,0,1,Loan,2,1,Expired,2021-07-07,1457.16,CardExpired,App,3,148,2021-09-05,11456.96,TechnicalError,CallCenter,1,83,,,,,,,,,,,,,,,,,,,,,178,2019-05-19,,,106,2016-11-09,,
605906,Male,34871,4,High,1,1,0,Mortgage,2,1,Active,2022-07-03,8423.13,InsufficientFunds,Branch,1,13,2022-09-01,11482.25,InsufficientFunds,CallCenter,3,128,2022-10-31,923.83,CardExpired,Branch,1,141,,,,,,,,,,,,,,,194,2023-04-19,,,195,2024-11-14,,
605907,Male,50363,9,Low,1,1,1,Mortgage,3,1,Expired,2018-03-15,14312.93,InsufficientFunds,CallCenter,2,192,2018-05-14,11500.26,InsufficientFunds,CallCenter,1,168,2018-07-13,11805.24,InsufficientFunds,Branch,3,86,2018-09-11,2630.88,InsufficientFunds,Branch,3,9,2018-11-10,10254.44,CardExpired,Branch,3,76,,,,,,,132,2017-11-25,,
605908,Other,62711,1,High,0,0,1,CreditCard,1,1,Active,2024-04-01,11109.57,TechnicalError,Branch,2,104,2024-05-31,8001.94,TechnicalError,CallCenter,1,210,2024-07-30,3099.47,TechnicalError,Branch,1,170,2024-09-28,7615.56,CardExpired,CallCenter,2,88,,,,,,,177,2021-04-13,,,,,,,,
605909,Male,79866,3,Low,1,0,0,Mortgage,2,0,Active,2024-07-09,9449.99,TechnicalError,App,1,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605910,Other,86081,5,Medium,1,1,1,Mortgage,2,0,Active,2022-12-05,5521.94,TechnicalError,CallCenter,1,36,2023-02-03,3339.45,InsufficientFunds,CallCenter,2,74,2023-04-04,11055.8,TechnicalError,Branch,3,160,2023-06-03,13696.86,InsufficientFunds,Branch,2,238,,,,,,,134,2019-05-20,,,169,2026-04-23,176,2022-07-30,180,2020-03-26
605911,Male,54055,7,High,0,0,1,Loan,4,1,Blocked,2017-01-13,9524.47,InsufficientFunds,App,2,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,2023-03-15,169,2017-10-08,151,2019-10-08
605912,Other,96354,3,Medium,1,0,0,Loan,2,0,Blocked,2025-07-18,3114.57,InsufficientFunds,Branch,2,76,,,,,,,,,,,,,,,,,,,,,,,,,,,131,2020-06-30,,,,,,
605913,Male,94537,7,High,0,0,0,Mortgage,4,0,Expired,2024-06-26,13195.79,InsufficientFunds,CallCenter,2,121,2024-08-25,13097.78,InsufficientFunds,CallCenter,3,218,2024-10-24,11752.75,CardExpired,Branch,3,234,2024-12-23,3976.58,InsufficientFunds,CallCenter,2,151,2025-02-21,8151.08,TechnicalError,CallCenter,3,88,155,2026-03-27,129,2026-05-04,,,142,2022-06-14,,
605914,Female,78216,9,High,1,1,1,CreditCard,1,0,Active,2025-04-03,3561.38,InsufficientFunds,Branch,3,121,2025-06-02,7216.69,InsufficientFunds,Branch,3,194,2025-08-01,5162.04,CardExpired,Branch,3,25,,,,,,,,,,,,,150,2020-03-25,,,,,189,2020-10-06,,
605915,Female,10810,9,High,0,0,0,Mortgage,1,0,Expired,2018-11-24,10222.11,TechnicalError,Branch,2,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,2017-01-04,,,116,2025-01-14
605916,Male,67267,1,Medium,0,1,1,Mortgage,1,1,Blocked,2018-03-28,11276.4,InsufficientFunds,Branch,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605917,Female,36841,1,High,1,0,1,CreditCard,1,1,Expired,2018-10-13,4862.64,InsufficientFunds,CallCenter,2,179,2018-12-12,12732.91,CardExpired,Branch,1,8,2019-02-10,3526.37,CardExpired,App,2,38,,,,,,,,,,,,,134,2020-01-25,185,2019-07-18,,,,,,
605918,Female,18538,7,High,0,1,0,CreditCard,4,0,Blocked,2025-01-03,11608.66,CardExpired,CallCenter,2,84,2025-03-04,7222.66,TechnicalError,CallCenter,2,36,,,,,,,,,,,,,,,,,,,134,2022-12-03,,,120,2020-04-19,,,,
605919,Female,59355,6,Low,1,0,1,Loan,4,0,Expired,2020-03-04,10742.17,InsufficientFunds,App,1,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2020-04-20,151,2024-03-25,103,2017-09-03
605920,Female,33045,3,Low,1,1,1,Mortgage,4,1,Blocked,2021-04-07,211.39,CardExpired,Branch,2,91,2021-06-06,8425.55,InsufficientFunds,Branch,2,216,2021-08-05,10788.11,TechnicalError,Branch,2,126,2021-10-04,896.87,TechnicalError,CallCenter,1,73,,,,,,,109,2025-10-17,,,,,,,189,2017-06-22
605921,Other,60185,8,Medium,1,0,0,Loan,2,0,Active,2017-11-22,14562.53,CardExpired,CallCenter,1,134,2018-01-21,12266.52,InsufficientFunds,App,3,109,2018-03-22,5024.94,TechnicalError,App,1,174,,,,,,,,,,,,,,,,,,,,,,
605922,Female,45406,6,Low,0,1,1,CreditCard,3,0,Active,2022-08-30,14774.93,TechnicalError,CallCenter,1,142,2022-10-29,11276.79,CardExpired,CallCenter,2,122,,,,,,,,,,,,,,,,,,,103,2021-09-17,,,,,,,,
605923,Male,10457,3,Medium,0,1,1,Loan,4,0,Active,2019-03-16,1758.99,TechnicalError,App,1,39,2019-05-15,11845.71,TechnicalError,CallCenter,3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605924,Male,36133,8,Medium,0,1,0,Loan,1,1,Expired,2017-05-02,13584.69,TechnicalError,App,1,99,2017-07-01,8007.96,InsufficientFunds,App,1,29,2017-08-30,5420.85,InsufficientFunds,CallCenter,1,18,2017-10-29,12416.55,InsufficientFunds,App,3,18,2017-12-28,8313.64,InsufficientFunds,Branch,2,232,,,,,126,2020-03-30,,,,
605925,Male,33893,6,High,1,1,0,Loan,4,0,Blocked,2023-01-31,3401.31,TechnicalError,Branch,2,7,2023-04-01,1036.32,CardExpired,CallCenter,3,90,2023-05-31,7863.28,InsufficientFunds,Branch,2,150,2023-07-30,8593.54,CardExpired,CallCenter,2,35,,,,,,,,,,,,,149,2021-12-04,112,2025-02-20
605926,Male,49001,7,Low,1,0,0,Loan,4,0,Active,2023-05-09,10033.52,InsufficientFunds,CallCenter,3,65,2023-07-08,6209.28,CardExpired,App,3,132,2023-09-06,8536.33,InsufficientFunds,App,1,1,2023-11-05,344.64,InsufficientFunds,App,2,145,2024-01-04,4595.96,CardExpired,Branch,3,42,,,157,2018-10-02,194,2025-01-23,,,172,2017-06-14
605927,Male,24971,1,High,1,1,1,Mortgage,3,0,Blocked,2022-03-02,12456.93,CardExpired,App,1,75,2022-05-01,7880.2,CardExpired,Branch,3,62,,,,,,,,,,,,,,,,,,,,,,,198,2021-06-07,,,,
605928,Female,26136,5,High,0,1,0,Loan,1,0,Blocked,2024-07-22,5969.29,TechnicalError,CallCenter,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,2018-08-27,,,176,2016-07-22
605929,Other,92736,4,Medium,0,0,0,CreditCard,2,1,Expired,2019-02-28,7422.85,TechnicalError,Branch,1,205,2019-04-29,11311.38,TechnicalError,CallCenter,2,136,2019-06-28,190.73,TechnicalError,CallCenter,2,1,,,,,,,,,,,,,188,2019-05-09,,,,,,,165,2017-11-23
605930,Male,34777,7,Low,1,0,0,Mortgage,4,1,Active,2021-02-25,5114.02,TechnicalError,Branch,1,131,2021-04-26,6955.82,InsufficientFunds,CallCenter,3,28,2021-06-25,12043.35,CardExpired,App,1,182,,,,,,,,,,,,,169,2018-12-04,137,2022-01-19,,,,,,
605931,Female,38243,7,High,0,0,0,Mortgage,3,1,Blocked,2022-05-09,10070.73,TechnicalError,Branch,2,111,2022-07-08,3508.29,TechnicalError,Branch,1,147,,,,,,,,,,,,,,,,,,,176,2024-09-24,,,,,148,2016-08-13,,
605932,Female,42327,5,High,0,0,0,CreditCard,1,1,Expired,2018-12-31,5082.08,CardExpired,CallCenter,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,104,2024-01-22,,,,,,
605933,Male,50104,7,High,0,0,0,Mortgage,3,1,Expired,2020-12-23,8393.39,InsufficientFunds,CallCenter,1,29,2021-02-21,12576.64,CardExpired,Branch,2,236,2021-04-22,11149.33,TechnicalError,Branch,1,236,2021-06-21,8995.82,CardExpired,CallCenter,1,44,,,,,,,,,,,,,,,,
605934,Female,61049,1,High,1,1,1,CreditCard,4,1,Active,2019-03-24,8337.46,InsufficientFunds,App,3,91,2019-05-23,14843.76,CardExpired,App,2,11,2019-07-22,5338.15,TechnicalError,CallCenter,1,231,2019-09-20,5768.16,TechnicalError,Branch,2,125,,,,,,,155,2021-10-13,170,2025-11-06,105,2025-09-23,156,2021-01-29,165,2018-11-17
605935,Male,52527,6,Medium,0,0,0,CreditCard,1,1,Blocked,2018-05-11,12698.84,TechnicalError,App,2,137,2018-07-10,13204.22,TechnicalError,CallCenter,3,13,,,,,,,,,,,,,,,,,,,,,101,2025-11-12,,,,,,
605936,Other,12041,2,High,0,0,1,Mortgage,2,1,Active,2025-07-17,6615.01,InsufficientFunds,Branch,2,228,2025-09-15,8589.32,TechnicalError,Branch,2,141,2025-11-14,6574.91,InsufficientFunds,App,1,239,2026-01-13,7472.42,CardExpired,CallCenter,3,136,2026-03-14,3600.61,InsufficientFunds,CallCenter,1,159,,,,,119,2021-07-24,103,2016-12-15,,
605937,Other,76991,1,Low,1,0,0,Loan,4,0,Active,2022-08-17,11762.98,TechnicalError,Branch,2,227,2022-10-16,12295.11,CardExpired,Branch,2,30,2022-12-15,3151.53,TechnicalError,Branch,2,121,,,,,,,,,,,,,,,150,2017-09-23,,,130,2025-11-01,,
605938,Male,36599,2,Low,1,1,0,CreditCard,3,0,Blocked,2016-11-29,505.81,TechnicalError,App,2,27,2017-01-28,5054.72,TechnicalError,App,2,217,2017-03-29,12362.67,CardExpired,Branch,3,194,2017-05-28,8862.18,InsufficientFunds,CallCenter,1,84,2017-07-27,5208.02,InsufficientFunds,CallCenter,1,35,,,,,,,164,2017-04-14,,
605939,Male,42229,2,Low,1,1,1,CreditCard,3,0,Active,2021-06-26,6792.79,CardExpired,Branch,2,166,2021-08-25,3795.49,CardExpired,Branch,1,99,2021-10-24,2997.11,TechnicalError,App,1,29,,,,,,,,,,,,,132,2016-07-10,198,2023-08-18,169,2016-11-05,101,2019-04-05,,
605940,Other,94027,1,Low,1,1,1,Loan,3,1,Active,2016-08-31,4314.52,TechnicalError,App,1,95,2016-10-30,3515.28,CardExpired,App,2,69,2016-12-29,8034.62,CardExpired,Branch,2,162,2017-02-27,4371.58,TechnicalError,App,3,59,2017-04-28,851.03,TechnicalError,Branch,1,128,,,,,,,,,128,2020-12-06
605941,Male,23150,1,Low,1,1,1,CreditCard,4,0,Active,2019-10-20,6797.49,TechnicalError,CallCenter,2,199,2019-12-19,9181.33,CardExpired,Branch,1,155,2020-02-17,8249.31,CardExpired,CallCenter,3,224,2020-04-17,5518.01,InsufficientFunds,Branch,2,208,,,,,,,184,2023-09-08,,,,,,,,
